history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-07-12,Pochven,11030520.0,0.0,0.0,0.0,4308384.0,0.0,0.0,0.0
2024-07-12,Wormhole,123298078.2,23042102.0,1224000.0,4852330.0,46213263.1,4420767.0,343000.0,2216870.0
2024-07-13,High Sec,956301161.3,1793590.0,641461000.0,1012239590.0,236024468.95,136080.0,125657000.0,160780810.0
2024-07-13,Low Sec,170986931.8,4643760.0,2767000.0,41965570.0,45135535.8,657950.0,919000.0,2707730.0
2024-07-13,Null Sec,723583130.45,4101850.0,455225000.0,1498788880.0,104801699.35,515170.0,83205000.0,50984970.0
2024-07-13,Pochven,15524904.0,0.0,0.0,0.0,6839800.0,0.0,0.0,0.0
2024-07-13,Wormhole,145073767.8,22826014.0,522000.0,21089030.0,45400218.7,4804801.0,102000.0,2749470.0
2024-07-14,High Sec,986552343.55,1402170.0,693156000.0,856038240.0,240546961.8,87680.0,132745000.0,178957260.0
2024-07-14,Low Sec,152537977.1,4850670.0,9289000.0,47759340.0,49005209.9,474390.0,2406000.0,3742230.0
2024-07-14,Null Sec,740422149.3,3996370.0,395530000.0,1016738400.0,109911982.9,390810.0,72318000.0,36226860.0
2024-07-14,Pochven,10981264.0,0.0,0.0,0.0,1979712.0,0.0,0.0,0.0
2024-07-14,Wormhole,128792581.6,23944912.0,573000.0,8004160.0,44929153.2,4497526.0,175000.0,1749720.0
2024-07-15,High Sec,832651848.9,1464830.0,647464000.0,882414280.0,203238129.0,119280.0,125224000.0,142331510.0
2024-07-15,Low Sec,104144988.9,4658530.0,1571000.0,40029100.0,36920087.2,584370.0,361000.0,2470220.0
2024-07-15,Null Sec,680073464.15,3263270.0,388208000.0,1008408730.0,107735811.5,342970.0,73184000.0,39594790.0
2024-07-15,Pochven,9932600.0,0.0,0.0,0.0,4147560.0,0.0,0.0,0.0
2024-07-15,Wormhole,109363863.8,22606931.0,383000.0,1048760.0,38511523.7,4505025.0,128000.0,150110.0
2024-07-16,High Sec,819116533.8,1827750.0,659595000.0,752094850.0,203396945.75,153770.0,121529000.0,138937130.0
2024-07-16,Low Sec,99023886.8,4749340.0,6569000.0,58035250.0,28961864.15,475950.0,856000.0,4896720.0
2024-07-16,Null Sec,664402310.0,3702020.0,386192000.0,1098442350.0,93792802.15,332550.0,67185000.0,30318140.0
2024-07-16,Pochven,9683832.0,0.0,0.0,0.0,3733560.0,0.0,0.0,0.0
